"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"826820","OPTIND","BANKEX","OPTION","27-Aug-2026","61100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,36.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"826825","OPTIND","BANKEX","OPTION","27-Aug-2026","63400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,417.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"826827","OPTIND","BANKEX","OPTION","27-Aug-2026","65700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",360,0,30,5,"BANKEX","","","","",0.05,1908.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6537482,"BANKEX"
"826831","OPTIND","BSESEN","OPTION","27-Aug-2026","71100","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",4327.55,9726.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"826835","OPTIND","BSESEN","OPTION","27-Aug-2026","73400","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",2109,7375.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"826841","OPTIND","BSESEN","OPTION","27-Aug-2026","75700","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",294.15,4868.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"826853","OPTIND","BSESEN","OPTION","27-Aug-2026","80400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",325.15,4550.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"826856","OPTIND","BSESEN","OPTION","27-Aug-2026","82700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",2005.15,7127.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"826870","OPTIND","BSEFOC","OPTION","27-Aug-2026","38500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",5040,0,45,5,"BSE FOCUSED IT INDEX","","","","",0.05,1090.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",3808320,"FOCIT"
"826913","OPTIND","BSEFOC","OPTION","27-Aug-2026","32500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,45,5,"BSE FOCUSED IT INDEX","","","","",4099.9,7065.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",3500290,"FOCIT"
"826949","OPTIND","BSESEN","OPTION","27-Aug-2026","69700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"826964","OPTIND","BANKEX","OPTION","27-Aug-2026","57000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",6305.25,10846.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"826973","OPTIND","BANKEX","OPTION","27-Aug-2026","59300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",4012.85,8549.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"826989","OPTIND","BSEFOC","OPTION","27-Aug-2026","42500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",180,0,45,5,"BSE FOCUSED IT INDEX","","","","",0.05,42.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",3808320,"FOCIT"
"827025","OPTIND","BSESEN","OPTION","27-Aug-2026","75100","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",200,0,20,5,"BSE SENSEX","","","","",0.05,363.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"827026","OPTIND","BANKEX","OPTION","27-Aug-2026","55600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",7702,12243,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"827029","OPTIND","BSESEN","OPTION","27-Aug-2026","77400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",460,0,20,5,"BSE SENSEX","","","","",0.05,1320.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"827030","OPTIND","BANKEX","OPTION","27-Aug-2026","57900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",5407.4,9948.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"827033","OPTIND","BSESEN","OPTION","27-Aug-2026","79700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1020,0,20,5,"BSE SENSEX","","","","",0.05,3760.55,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"827050","OPTIND","BANKEX","OPTION","27-Aug-2026","67000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",5490,0,30,5,"BANKEX","","","","",0.05,878.5,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6537482,"BANKEX"
"827071","OPTIND","BSESEN","OPTION","27-Aug-2026","71400","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"827076","OPTIND","BSESEN","OPTION","27-Aug-2026","73700","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",100,0,20,5,"BSE SENSEX","","","","",0.05,109.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"827088","OPTIND","BANKEX","OPTION","27-Aug-2026","61000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",2346.15,6829.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"827097","OPTIND","BANKEX","OPTION","27-Aug-2026","63300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",403.15,4359.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"827104","OPTIND","BANKEX","OPTION","27-Aug-2026","65600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1440,0,30,5,"BANKEX","","","","",0.05,1916.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6537482,"BANKEX"
"827107","OPTIND","BANKEX","OPTION","27-Aug-2026","67900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,487.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"827118","OPTIND","BSEFOC","OPTION","27-Aug-2026","36500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",4590,0,45,5,"BSE FOCUSED IT INDEX","","","","",0.05,366.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",3808320,"FOCIT"
"827128","OPTIND","BSESEN","OPTION","27-Aug-2026","80300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",60,0,20,5,"BSE SENSEX","","","","",0.05,823.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"827152","OPTIND","BANKEX","OPTION","27-Aug-2026","61900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",1511.85,5888.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"827166","OPTIND","BSEFOC","OPTION","27-Aug-2026","30500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,45,5,"BSE FOCUSED IT INDEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",3500290,"FOCIT"
"827221","OPTIND","BANKEX","OPTION","27-Aug-2026","55000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"827228","OPTIND","BANKEX","OPTION","27-Aug-2026","57300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"827235","OPTIND","BANKEX","OPTION","27-Aug-2026","59600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"827253","OPTIND","BSEFOC","OPTION","27-Aug-2026","40500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,45,5,"BSE FOCUSED IT INDEX","","","","",1184.55,3931.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",3500290,"FOCIT"
"827254","OPTIND","BSESEN","OPTION","27-Aug-2026","69600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",5819.2,11227.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"827265","OPTIND","BSESEN","OPTION","27-Aug-2026","72000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",4240,0,20,5,"BSE SENSEX","","","","",0.05,32.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"827288","OPTIND","BANKEX","OPTION","27-Aug-2026","55900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"827304","OPTIND","BANKEX","OPTION","27-Aug-2026","65000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1530,0,30,5,"BANKEX","","","","",0.05,1249.7,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6537482,"BANKEX"
"827308","OPTIND","BANKEX","OPTION","27-Aug-2026","67300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",173.1,3603.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"827315","OPTIND","BSESEN","OPTION","27-Aug-2026","75000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",920,0,20,5,"BSE SENSEX","","","","",679.8,5560.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"827321","OPTIND","BSESEN","OPTION","27-Aug-2026","77300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",360,0,20,5,"BSE SENSEX","","","","",0.05,3051.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"827324","OPTIND","BSESEN","OPTION","27-Aug-2026","79600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1880,0,20,5,"BSE SENSEX","","","","",0.05,1048.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"827333","OPTIND","BSESEN","OPTION","27-Aug-2026","82000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",1419.35,6360.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"827345","OPTIND","BANKEX","OPTION","27-Aug-2026","58900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",4410.7,8949.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"827355","OPTIND","BANKEX","OPTION","27-Aug-2026","61300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,46.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"827359","OPTIND","BANKEX","OPTION","27-Aug-2026","63600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,493.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"827363","OPTIND","BANKEX","OPTION","27-Aug-2026","65900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1680,0,30,5,"BANKEX","","","","",0.05,2058.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6537482,"BANKEX"
"827366","OPTIND","BSESEN","OPTION","27-Aug-2026","71300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",4129.7,9525.5,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"827369","OPTIND","BSESEN","OPTION","27-Aug-2026","73600","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",1927.15,7164.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"827373","OPTIND","BSESEN","OPTION","27-Aug-2026","75900","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",176.1,4644.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"827378","OPTIND","BSESEN","OPTION","27-Aug-2026","80600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",438.55,4778.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"827428","OPTIND","BSESEN","OPTION","27-Aug-2026","69000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",260,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"827431","OPTIND","BSESEN","OPTION","27-Aug-2026","81300","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",60,0,20,5,"BSE SENSEX","","","","",0.05,446.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"827491","OPTIND","BSESEN","OPTION","27-Aug-2026","69900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"827504","OPTIND","BANKEX","OPTION","27-Aug-2026","57200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",6105.7,10646.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"827507","OPTIND","BSESEN","OPTION","27-Aug-2026","79000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",30000,0,20,5,"BSE SENSEX","","","","",0.05,2718.3,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"827508","OPTIND","BANKEX","OPTION","27-Aug-2026","59500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",3814.3,8348.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"827541","OPTIND","BSESEN","OPTION","27-Aug-2026","73000","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",8020,0,20,5,"BSE SENSEX","","","","",0.05,69.65,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"827543","OPTIND","BSESEN","OPTION","27-Aug-2026","75300","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",120,0,20,5,"BSE SENSEX","","","","",0.05,422.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"827546","OPTIND","BANKEX","OPTION","27-Aug-2026","55800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",7502.45,12043.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"827549","OPTIND","BSESEN","OPTION","27-Aug-2026","77600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",2580,0,20,5,"BSE SENSEX","","","","",0.05,1460.15,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"827557","OPTIND","BSESEN","OPTION","27-Aug-2026","79900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",1680,0,20,5,"BSE SENSEX","","","","",0.05,3719.25,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"827570","OPTIND","BANKEX","OPTION","27-Aug-2026","67200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,793.2,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"827593","OPTIND","BSESEN","OPTION","27-Aug-2026","71600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"827596","OPTIND","BSESEN","OPTION","27-Aug-2026","73900","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",100,0,20,5,"BSE SENSEX","","","","",0.05,132.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"827611","OPTIND","BANKEX","OPTION","27-Aug-2026","61200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",2156,6622.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"827618","OPTIND","BANKEX","OPTION","27-Aug-2026","63500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",274.4,4136.1,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"827622","OPTIND","BANKEX","OPTION","27-Aug-2026","65800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",180,0,30,5,"BANKEX","","","","",0.05,1697.8,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6537482,"BANKEX"
"827661","OPTIND","BSESEN","OPTION","27-Aug-2026","81600","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",1109.5,5914.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"827728","OPTIND","BANKEX","OPTION","27-Aug-2026","55200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"827735","OPTIND","BANKEX","OPTION","27-Aug-2026","57500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"827739","OPTIND","BANKEX","OPTION","27-Aug-2026","59800","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,20.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"827753","OPTIND","BSESEN","OPTION","27-Aug-2026","69800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",5619.9,11027.95,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"827780","OPTIND","BSEFOC","OPTION","27-Aug-2026","28000","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,45,5,"BSE FOCUSED IT INDEX","","","","",8589.15,11556,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",3500290,"FOCIT"
"827811","OPTIND","BANKEX","OPTION","27-Aug-2026","65200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",90,0,30,5,"BANKEX","","","","",0.05,1467.9,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6537482,"BANKEX"
"827816","OPTIND","BANKEX","OPTION","27-Aug-2026","67500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",278.45,3831.35,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"827822","OPTIND","BSESEN","OPTION","27-Aug-2026","75200","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",623.15,5425.6,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"827827","OPTIND","BSESEN","OPTION","27-Aug-2026","77500","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",11080,0,20,5,"BSE SENSEX","","","","",0.05,2842.45,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"827832","OPTIND","BSESEN","OPTION","27-Aug-2026","79800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",900,0,20,5,"BSE SENSEX","","","","",0.05,951.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7807996,"SENSEX"
"827842","OPTIND","BSESEN","OPTION","27-Aug-2026","82200","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,20,5,"BSE SENSEX","","","","",1581.55,6582.05,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",7586780,"SENSEX"
"827847","OPTIND","BANKEX","OPTION","27-Aug-2026","56800","CE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",6504.75,11045.75,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
"827860","OPTIND","BANKEX","OPTION","27-Aug-2026","61500","PE",0,0,0,0,0,"",0,0,0,0,"","","","",0,"","","",0,0,30,5,"BANKEX","","","","",0.05,59.85,"","","","0-XXX","","","","","","",0,"","",0,0,0,"","","","","","","","BFO","","","","","","","",6179659,"BANKEX"
